TCGA_AB_2833_HNRNPUL2,TCGA_AB_2833,HNRNPUL2,0.4543,dup,DO21679,7.70017252569525e-05
TCGA_AB_2838_HNRNPUL2,TCGA_AB_2838,HNRNPUL2,0.5,dup,DO21319,0.000109119607024417
TCGA_AB_2843_HNRNPUL2,TCGA_AB_2843,HNRNPUL2,0.4989,dup,DO21023,6.39221608041924e-05
TCGA_AB_2847_HNRNPUL2,TCGA_AB_2847,HNRNPUL2,0.4744,dup,DO22044,6.47839108331283e-05
TCGA_AB_2891_HNRNPUL2,TCGA_AB_2891,HNRNPUL2,0.2559,dup,DO21839,0.000107927985357967
TCGA_AB_2904_HNRNPUL2,TCGA_AB_2904,HNRNPUL2,0.9365,dup,DO21649,0.000149721464239177
TCGA_AB_2916_HNRNPUL2,TCGA_AB_2916,HNRNPUL2,0.4897,dup,DO21031,0.000100863368878537
TCGA_AB_2943_HNRNPUL2,TCGA_AB_2943,HNRNPUL2,0.6418,dup,DO21966,0.000105882103476035
TCGA_AB_2810_HRAS,TCGA_AB_2810,HRAS,0.4362,dup,DO21942,2.02646064800041e-05
TCGA_AB_2820_HRAS,TCGA_AB_2820,HRAS,0.6128,dup,DO21355,3.96529322058357e-05
TCGA_AB_2833_HRAS,TCGA_AB_2833,HRAS,-2.0079,del,DO21679,8.6759775725485e-06
TCGA_AB_2838_HRAS,TCGA_AB_2838,HRAS,0.5112,dup,DO21319,1.77499577363795e-05
TCGA_AB_2843_HRAS,TCGA_AB_2843,HRAS,-2.0747,del,DO21023,1.61795383928384e-05
TCGA_AB_2847_HRAS,TCGA_AB_2847,HRAS,-0.9382,del,DO22044,1.64687349186448e-05
TCGA_AB_2891_HRAS,TCGA_AB_2891,HRAS,-1.3822,del,DO21839,2.2381953604575e-05
TCGA_AB_2904_HRAS,TCGA_AB_2904,HRAS,-0.8491,del,DO21649,4.19899552772515e-06
TCGA_AB_2916_HRAS,TCGA_AB_2916,HRAS,0.4788,dup,DO21031,8.68486784388367e-06
TCGA_AB_2943_HRAS,TCGA_AB_2943,HRAS,0.5879,dup,DO21966,1.71911162351025e-05
TCGA_AB_2820_ITPKB,TCGA_AB_2820,ITPKB,0.2759,dup,DO21355,7.25559394642727e-05
TCGA_AB_2915_ITPKB,TCGA_AB_2915,ITPKB,0.5343,dup,DO21733,3.79943656091476e-05
TCGA_AB_2938_ITPKB,TCGA_AB_2938,ITPKB,0.4322,dup,DO21085,3.98562899295784e-05
TCGA_AB_2943_ITPKB,TCGA_AB_2943,ITPKB,0.3858,dup,DO21966,5.19797776741664e-05
TCGA_AB_2820_JAK1,TCGA_AB_2820,JAK1,0.2909,dup,DO21355,0.000198741319872854
TCGA_AB_2904_JAK1,TCGA_AB_2904,JAK1,0.4676,dup,DO21649,0.00015403887909424
TCGA_AB_2939_JAK1,TCGA_AB_2939,JAK1,-0.9678,del,DO21547,4.93813397685192e-05
TCGA_AB_2943_JAK1,TCGA_AB_2943,JAK1,0.3927,dup,DO21966,0.000186709050353638
TCGA_AB_2952_JAK1,TCGA_AB_2952,JAK1,0.5149,dup,DO21905,0.000107884969286973
TCGA_AB_2868_JAK2,TCGA_AB_2868,JAK2,0.3519,dup,DO21595,3.79796600311237e-05
TCGA_AB_2820_JAK3,TCGA_AB_2820,JAK3,0.2571,dup,DO21355,0.000325903999749857
TCGA_AB_2833_JAK3,TCGA_AB_2833,JAK3,0.2121,dup,DO21679,5.59374387329145e-05
TCGA_AB_2855_JAK3,TCGA_AB_2855,JAK3,498,dup,DO21643,0.000224600911173452
TCGA_AB_2938_JAK3,TCGA_AB_2938,JAK3,0.6211,dup,DO21085,4.68618831637134e-05
TCGA_AB_2956_JAK3,TCGA_AB_2956,JAK3,0.2046,dup,DO22098,1.72380990292848e-05
TCGA_AB_2833_JAKMIP1,TCGA_AB_2833,JAKMIP1,-0.3958,del,DO21679,2.26328264614811e-07
TCGA_AB_2849_JAKMIP1,TCGA_AB_2849,JAKMIP1,0.4971,dup,DO21403,4.29298999636016e-07
TCGA_AB_2855_JAKMIP1,TCGA_AB_2855,JAKMIP1,0.5467,dup,DO21643,0
TCGA_AB_2891_JAKMIP1,TCGA_AB_2891,JAKMIP1,-0.3181,del,DO21839,5.37274517976842e-07
TCGA_AB_2813_JAKMIP2,TCGA_AB_2813,JAKMIP2,-712,del,DO21271,1.04633605743263e-06
TCGA_AB_2838_JAKMIP2,TCGA_AB_2838,JAKMIP2,-0.7053,del,DO21319,6.54098726660775e-07
TCGA_AB_2849_JAKMIP2,TCGA_AB_2849,JAKMIP2,-0.8576,del,DO21403,2.60070537257189e-07
TCGA_AB_2857_JAKMIP2,TCGA_AB_2857,JAKMIP2,-0.5453,del,DO21721,4.88185121828652e-06
TCGA_AB_2860_JAKMIP2,TCGA_AB_2860,JAKMIP2,-0.4374,del,DO21057,2.1973660514684e-06
TCGA_AB_2868_JAKMIP2,TCGA_AB_2868,JAKMIP2,-0.4716,del,DO21595,9.36788895222062e-06
TCGA_AB_2885_JAKMIP2,TCGA_AB_2885,JAKMIP2,-0.6436,del,DO21397,2.57844333817215e-05
TCGA_AB_2904_JAKMIP2,TCGA_AB_2904,JAKMIP2,-0.8347,del,DO21649,7.49739066689058e-06
TCGA_AB_2908_JAKMIP2,TCGA_AB_2908,JAKMIP2,-0.8752,del,DO21193,6.91932521451861e-06
TCGA_AB_2920_JAKMIP2,TCGA_AB_2920,JAKMIP2,-0.8376,del,DO21613,6.3301744752332e-07
TCGA_AB_2935_JAKMIP2,TCGA_AB_2935,JAKMIP2,-0.5078,del,DO21176,1.34258206474183e-06
TCGA_AB_2938_JAKMIP2,TCGA_AB_2938,JAKMIP2,-0.5481,del,DO21085,8.13175658440219e-07
TCGA_AB_2939_JAKMIP2,TCGA_AB_2939,JAKMIP2,-0.9863,del,DO21547,2.20736525130863e-06
TCGA_AB_2943_JAKMIP2,TCGA_AB_2943,JAKMIP2,-0.7364,del,DO21966,4.80217192803082e-06
TCGA_AB_2952_JAKMIP2,TCGA_AB_2952,JAKMIP2,-0.8572,del,DO21905,1.30536347549597e-06
TCGA_AB_2820_JAKMIP3,TCGA_AB_2820,JAKMIP3,0.2892,dup,DO21355,2.14331298156793e-07
TCGA_AB_2901_JAKMIP3,TCGA_AB_2901,JAKMIP3,0.5113,dup,DO21265,1.24206828115047e-07
TCGA_AB_2935_JAKMIP3,TCGA_AB_2935,JAKMIP3,0.3269,dup,DO21176,3.02405612015848e-07
TCGA_AB_2941_JAKMIP3,TCGA_AB_2941,JAKMIP3,-0.2053,del,DO21767,2.82003475121055e-07
TCGA_AB_2813_JUP,TCGA_AB_2813,JUP,-0.2642,del,DO21271,7.09115659418689e-05
TCGA_AB_2843_JUP,TCGA_AB_2843,JUP,0.2725,dup,DO21023,0.000166325475977725
TCGA_AB_2849_JUP,TCGA_AB_2849,JUP,0.4597,dup,DO21403,0.00013035015230712
TCGA_AB_2855_JUP,TCGA_AB_2855,JUP,468,dup,DO21643,0.000123325160318969
TCGA_AB_2860_JUP,TCGA_AB_2860,JUP,-0.3354,del,DO21057,1.50705425935255e-05
TCGA_AB_2908_JUP,TCGA_AB_2908,JUP,-0.5197,del,DO21193,7.84346828057403e-05
TCGA_AB_2917_JUP,TCGA_AB_2917,JUP,0.4001,dup,DO21047,8.06121093891404e-05
TCGA_AB_2933_JUP,TCGA_AB_2933,JUP,0.4135,dup,DO21797,7.48150011304007e-05
TCGA_AB_2935_JUP,TCGA_AB_2935,JUP,-357,del,DO21176,4.12378196546064e-05
TCGA_AB_2943_JUP,TCGA_AB_2943,JUP,-0.5328,del,DO21966,5.08235354545111e-05
TCGA_AB_2849_KIT,TCGA_AB_2849,KIT,0.4566,dup,DO21403,0.000485767355987315
TCGA_AB_2855_KIT,TCGA_AB_2855,KIT,0.5462,dup,DO21643,3.12948515997442e-05
TCGA_AB_2939_KITLG,TCGA_AB_2939,KITLG,-0.9802,del,DO21547,7.3719840870431e-07
TCGA_AB_2855_KRAS,TCGA_AB_2855,KRAS,-1.0973,del,DO21643,2.2312656646248e-05
TCGA_AB_2885_KRAS,TCGA_AB_2885,KRAS,-0.6307,del,DO21397,2.65105355186035e-05
TCGA_AB_2929_KRAS,TCGA_AB_2929,KRAS,-0.6462,del,DO21972,3.72644081648504e-05
TCGA_AB_2946_KRAS,TCGA_AB_2946,KRAS,-0.3633,del,DO21511,2.22082813431486e-05
TCGA_AB_2813_MAPK1,TCGA_AB_2813,MAPK1,0.2295,dup,DO21271,0.000121940009846455
TCGA_AB_2820_MAPK1,TCGA_AB_2820,MAPK1,0.5281,dup,DO21355,0.000178304748575436
TCGA_AB_2843_MAPK1,TCGA_AB_2843,MAPK1,-0.3048,del,DO21023,6.23002032797496e-05
TCGA_AB_2860_MAPK1,TCGA_AB_2860,MAPK1,0.5019,dup,DO21057,0.000143000327615171
TCGA_AB_2901_MAPK1,TCGA_AB_2901,MAPK1,0.5834,dup,DO21265,0.000199911059673208
TCGA_AB_2904_MAPK1,TCGA_AB_2904,MAPK1,525,dup,DO21649,0.000102738716574311
TCGA_AB_2908_MAPK1,TCGA_AB_2908,MAPK1,0.5355,dup,DO21193,7.20649640241425e-05
TCGA_AB_2943_MAPK1,TCGA_AB_2943,MAPK1,0.8065,dup,DO21966,0.00014633330496986
TCGA_AB_2949_MAPK1,TCGA_AB_2949,MAPK1,0.3558,dup,DO21703,0.000101719355224417
TCGA_AB_2954_MAPK1,TCGA_AB_2954,MAPK1,449,dup,DO22014,0.000107656516316461
TCGA_AB_2955_MAPK1,TCGA_AB_2955,MAPK1,-257,del,DO21337,9.1997252566792e-05
TCGA_AB_2849_MAPK10,TCGA_AB_2849,MAPK10,0.4544,dup,DO21403,3.73998922737253e-07
TCGA_AB_2855_MAPK10,TCGA_AB_2855,MAPK10,0.5398,dup,DO21643,0
TCGA_AB_2810_MAPK11,TCGA_AB_2810,MAPK11,0.4454,dup,DO21942,7.37781394507982e-06
TCGA_AB_2811_MAPK11,TCGA_AB_2811,MAPK11,0.2786,dup,DO21715,9.60698716321341e-06
TCGA_AB_2818_MAPK11,TCGA_AB_2818,MAPK11,0.3066,dup,DO21559,2.23571907304601e-06
TCGA_AB_2820_MAPK11,TCGA_AB_2820,MAPK11,0.5145,dup,DO21355,5.85275280691323e-05
TCGA_AB_2833_MAPK11,TCGA_AB_2833,MAPK11,-3.4325,del,DO21679,3.96536380389187e-07
TCGA_AB_2843_MAPK11,TCGA_AB_2843,MAPK11,-1543,del,DO21023,3.94292785656055e-06
TCGA_AB_2847_MAPK11,TCGA_AB_2847,MAPK11,-0.6747,del,DO22044,1.05615282539875e-05
TCGA_AB_2860_MAPK11,TCGA_AB_2860,MAPK11,0.3822,dup,DO21057,1.02384787134902e-05
TCGA_AB_2868_MAPK11,TCGA_AB_2868,MAPK11,0.6708,dup,DO21595,2.47507289309997e-05
TCGA_AB_2891_MAPK11,TCGA_AB_2891,MAPK11,-1.8019,del,DO21839,3.44277216856193e-06
TCGA_AB_2900_MAPK11,TCGA_AB_2900,MAPK11,-2.3832,del,DO21918,2.21343401474868e-06
TCGA_AB_2904_MAPK11,TCGA_AB_2904,MAPK11,553,dup,DO21649,1.98549578937515e-05
TCGA_AB_2908_MAPK11,TCGA_AB_2908,MAPK11,0.5837,dup,DO21193,2.15977650288517e-05
TCGA_AB_2943_MAPK11,TCGA_AB_2943,MAPK11,0.8242,dup,DO21966,3.53922094652346e-05
TCGA_AB_2949_MAPK11,TCGA_AB_2949,MAPK11,0.3901,dup,DO21703,1.59500964524281e-05
TCGA_AB_2954_MAPK11,TCGA_AB_2954,MAPK11,0.2826,dup,DO22014,1.55086254244221e-05
TCGA_AB_2955_MAPK11,TCGA_AB_2955,MAPK11,-0.2779,del,DO21337,1.5151210922728e-06
TCGA_AB_2967_MAPK11,TCGA_AB_2967,MAPK11,-0.2023,del,DO21035,1.64067781977507e-06
TCGA_AB_2810_MAPK12,TCGA_AB_2810,MAPK12,0.4454,dup,DO21942,3.55725550782185e-05
TCGA_AB_2811_MAPK12,TCGA_AB_2811,MAPK12,0.2786,dup,DO21715,0.000132235855723224
TCGA_AB_2818_MAPK12,TCGA_AB_2818,MAPK12,0.3066,dup,DO21559,1.71597943010824e-05
TCGA_AB_2820_MAPK12,TCGA_AB_2820,MAPK12,0.5145,dup,DO21355,0.000116487100173527
TCGA_AB_2833_MAPK12,TCGA_AB_2833,MAPK12,-3.4325,del,DO21679,4.70210380791809e-06
TCGA_AB_2843_MAPK12,TCGA_AB_2843,MAPK12,-1543,del,DO21023,1.86376685138911e-05
TCGA_AB_2847_MAPK12,TCGA_AB_2847,MAPK12,-0.6747,del,DO22044,2.69639653017647e-05
TCGA_AB_2860_MAPK12,TCGA_AB_2860,MAPK12,0.3822,dup,DO21057,9.76518038670958e-05
TCGA_AB_2868_MAPK12,TCGA_AB_2868,MAPK12,0.6708,dup,DO21595,8.41635915855727e-05
TCGA_AB_2891_MAPK12,TCGA_AB_2891,MAPK12,-1.8019,del,DO21839,1.20094095040044e-05
TCGA_AB_2904_MAPK12,TCGA_AB_2904,MAPK12,553,dup,DO21649,5.16002540445668e-05
TCGA_AB_2908_MAPK12,TCGA_AB_2908,MAPK12,0.5837,dup,DO21193,8.00432639187576e-05
TCGA_AB_2943_MAPK12,TCGA_AB_2943,MAPK12,0.8242,dup,DO21966,0.000106880135950701
TCGA_AB_2949_MAPK12,TCGA_AB_2949,MAPK12,0.3901,dup,DO21703,5.56389292648942e-05
TCGA_AB_2954_MAPK12,TCGA_AB_2954,MAPK12,0.2826,dup,DO22014,3.75432341781505e-05
TCGA_AB_2955_MAPK12,TCGA_AB_2955,MAPK12,-0.2779,del,DO21337,8.52661193845212e-06
TCGA_AB_2806_MAPK15,TCGA_AB_2806,MAPK15,0.6023,dup,DO21283,3.98243132396406e-07
TCGA_AB_2820_MAPK15,TCGA_AB_2820,MAPK15,0.2927,dup,DO21355,6.99711013388043e-08
TCGA_AB_2821_MAPK15,TCGA_AB_2821,MAPK15,0.3974,dup,DO21655,0
TCGA_AB_2822_MAPK15,TCGA_AB_2822,MAPK15,0.6449,dup,DO21637,0
TCGA_AB_2823_MAPK15,TCGA_AB_2823,MAPK15,0.9243,dup,DO21049,1.40562925637847e-06
TCGA_AB_2833_MAPK15,TCGA_AB_2833,MAPK15,-708,del,DO21679,0
TCGA_AB_2838_MAPK15,TCGA_AB_2838,MAPK15,0.5649,dup,DO21319,0
TCGA_AB_2843_MAPK15,TCGA_AB_2843,MAPK15,-1061,del,DO21023,0
TCGA_AB_2847_MAPK15,TCGA_AB_2847,MAPK15,-0.6816,del,DO22044,8.08110301437986e-08
TCGA_AB_2861_MAPK15,TCGA_AB_2861,MAPK15,611,dup,DO21043,1.57334403942346e-07
TCGA_AB_2863_MAPK15,TCGA_AB_2863,MAPK15,0.7129,dup,DO21505,0
TCGA_AB_2868_MAPK15,TCGA_AB_2868,MAPK15,0.3953,dup,DO21595,0
TCGA_AB_2891_MAPK15,TCGA_AB_2891,MAPK15,-0.6799,del,DO21839,0
TCGA_AB_2898_MAPK15,TCGA_AB_2898,MAPK15,0.5629,dup,DO21143,6.97677059437669e-07
TCGA_AB_2901_MAPK15,TCGA_AB_2901,MAPK15,0.4357,dup,DO21265,3.85163792969591e-06
TCGA_AB_2904_MAPK15,TCGA_AB_2904,MAPK15,0.4875,dup,DO21649,1.04785163967778e-07
TCGA_AB_2912_MAPK15,TCGA_AB_2912,MAPK15,0.5373,dup,DO21379,0
TCGA_AB_2913_MAPK15,TCGA_AB_2913,MAPK15,0.5093,dup,DO21493,0
TCGA_AB_2920_MAPK15,TCGA_AB_2920,MAPK15,0.5497,dup,DO21613,3.52958635967819e-08
TCGA_AB_2935_MAPK15,TCGA_AB_2935,MAPK15,0.2879,dup,DO21176,0
TCGA_AB_3007_MAPK15,TCGA_AB_3007,MAPK15,0.5572,dup,DO21924,1.27755981392442e-07
TCGA_AB_2820_MAPK1IP1L,TCGA_AB_2820,MAPK1IP1L,0.2932,dup,DO21355,5.0571838944378e-05
TCGA_AB_2843_MAPK1IP1L,TCGA_AB_2843,MAPK1IP1L,-0.3673,del,DO21023,4.10517860980898e-05
TCGA_AB_2847_MAPK1IP1L,TCGA_AB_2847,MAPK1IP1L,-0.3748,del,DO22044,3.90199416197329e-05
TCGA_AB_2952_MAPK1IP1L,TCGA_AB_2952,MAPK1IP1L,0.2642,dup,DO21905,3.09635377995552e-05
TCGA_AB_2833_MAPK3,TCGA_AB_2833,MAPK3,0.2557,dup,DO21679,6.74969033198316e-05
TCGA_AB_2836_MAPK3,TCGA_AB_2836,MAPK3,0.2745,dup,DO21523,7.34496498401532e-05
TCGA_AB_2838_MAPK3,TCGA_AB_2838,MAPK3,-0.6512,del,DO21319,3.84273123087534e-05
TCGA_AB_2843_MAPK3,TCGA_AB_2843,MAPK3,0.3379,dup,DO21023,5.67967797475201e-05
TCGA_AB_2847_MAPK3,TCGA_AB_2847,MAPK3,0.5952,dup,DO22044,5.174152648551e-05
TCGA_AB_2891_MAPK3,TCGA_AB_2891,MAPK3,-0.6283,del,DO21839,6.66705332947535e-05
TCGA_AB_2935_MAPK3,TCGA_AB_2935,MAPK3,0.5852,dup,DO21176,4.17396702968738e-05
TCGA_AB_2955_MAPK3,TCGA_AB_2955,MAPK3,-271,del,DO21337,1.66572372124329e-05
TCGA_AB_2813_MAPK4,TCGA_AB_2813,MAPK4,-658,del,DO21271,0
TCGA_AB_2838_MAPK4,TCGA_AB_2838,MAPK4,-752,del,DO21319,2.40012081673613e-08
TCGA_AB_2885_MAPK4,TCGA_AB_2885,MAPK4,-0.6605,del,DO21397,0
TCGA_AB_2935_MAPK4,TCGA_AB_2935,MAPK4,-0.2135,del,DO21176,0
TCGA_AB_2860_MAPK6,TCGA_AB_2860,MAPK6,-0.2387,del,DO21057,3.18925355556039e-05
TCGA_AB_2939_MAPK6,TCGA_AB_2939,MAPK6,-0.3961,del,DO21547,2.5931467783269e-05
TCGA_AB_2813_MAPK7,TCGA_AB_2813,MAPK7,-0.2103,del,DO21271,1.09154485713743e-05
TCGA_AB_2820_MAPK7,TCGA_AB_2820,MAPK7,-0.9449,del,DO21355,7.43555775128805e-06
TCGA_AB_2833_MAPK7,TCGA_AB_2833,MAPK7,-0.2844,del,DO21679,2.00415583934197e-05
TCGA_AB_2838_MAPK7,TCGA_AB_2838,MAPK7,-0.7,del,DO21319,8.61756337998129e-06
TCGA_AB_2843_MAPK7,TCGA_AB_2843,MAPK7,-0.8539,del,DO21023,1.50826917486746e-05
TCGA_AB_2847_MAPK7,TCGA_AB_2847,MAPK7,-0.3784,del,DO22044,1.02319340308666e-05
TCGA_AB_2849_MAPK7,TCGA_AB_2849,MAPK7,-749,del,DO21403,2.2279989061974e-06
TCGA_AB_2855_MAPK7,TCGA_AB_2855,MAPK7,0.5058,dup,DO21643,2.03112678784458e-05
TCGA_AB_2857_MAPK7,TCGA_AB_2857,MAPK7,-0.5329,del,DO21721,6.51638817885856e-06
TCGA_AB_2860_MAPK7,TCGA_AB_2860,MAPK7,-0.3153,del,DO21057,6.12272686407517e-06
TCGA_AB_2908_MAPK7,TCGA_AB_2908,MAPK7,-0.5197,del,DO21193,4.2692006590305e-06
TCGA_AB_2920_MAPK7,TCGA_AB_2920,MAPK7,-0.8472,del,DO21613,6.01640553914931e-06
TCGA_AB_2933_MAPK7,TCGA_AB_2933,MAPK7,0.4267,dup,DO21797,1.29344521949609e-05
TCGA_AB_2935_MAPK7,TCGA_AB_2935,MAPK7,-357,del,DO21176,1.3085738317547e-05
TCGA_AB_2820_MAPK8,TCGA_AB_2820,MAPK8,0.2989,dup,DO21355,3.10834900545006e-05
TCGA_AB_2901_MAPK8,TCGA_AB_2901,MAPK8,0.4558,dup,DO21265,4.72929709054632e-05
TCGA_AB_2943_MAPK8,TCGA_AB_2943,MAPK8,-1.1424,del,DO21966,9.44944531772082e-06
TCGA_AB_3007_MAPK8,TCGA_AB_3007,MAPK8,0.4908,dup,DO21924,2.3413867078032e-05
TCGA_AB_2820_MAPK8IP1,TCGA_AB_2820,MAPK8IP1,0.6202,dup,DO21355,1.08480939428826e-06
TCGA_AB_2833_MAPK8IP1,TCGA_AB_2833,MAPK8IP1,-0.3831,del,DO21679,4.30841831572526e-07
TCGA_AB_2838_MAPK8IP1,TCGA_AB_2838,MAPK8IP1,0.5,dup,DO21319,1.07681836332084e-06
TCGA_AB_2843_MAPK8IP1,TCGA_AB_2843,MAPK8IP1,-0.9625,del,DO21023,1.18383416184048e-06
TCGA_AB_2904_MAPK8IP1,TCGA_AB_2904,MAPK8IP1,0.4768,dup,DO21649,1.0950437781044e-06
TCGA_AB_2916_MAPK8IP1,TCGA_AB_2916,MAPK8IP1,0.4872,dup,DO21031,5.28708878957291e-07
TCGA_AB_2943_MAPK8IP1,TCGA_AB_2943,MAPK8IP1,0.6169,dup,DO21966,9.96874104074685e-07
TCGA_AB_2810_MAPK8IP2,TCGA_AB_2810,MAPK8IP2,0.4454,dup,DO21942,2.71294641319611e-07
TCGA_AB_2811_MAPK8IP2,TCGA_AB_2811,MAPK8IP2,0.2786,dup,DO21715,4.6321624011578e-07
TCGA_AB_2818_MAPK8IP2,TCGA_AB_2818,MAPK8IP2,0.3024,dup,DO21559,4.52061019313659e-07
TCGA_AB_2820_MAPK8IP2,TCGA_AB_2820,MAPK8IP2,0.5145,dup,DO21355,4.01486104767116e-07
TCGA_AB_2833_MAPK8IP2,TCGA_AB_2833,MAPK8IP2,-0.9861,del,DO21679,2.550046831351e-07
TCGA_AB_2847_MAPK8IP2,TCGA_AB_2847,MAPK8IP2,-0.6747,del,DO22044,3.10067338095762e-07
TCGA_AB_2860_MAPK8IP2,TCGA_AB_2860,MAPK8IP2,0.3822,dup,DO21057,4.75769320007117e-08
TCGA_AB_2866_MAPK8IP2,TCGA_AB_2866,MAPK8IP2,0.3932,dup,DO21081,3.2179768357123e-07
TCGA_AB_2868_MAPK8IP2,TCGA_AB_2868,MAPK8IP2,0.6913,dup,DO21595,2.79868542793117e-07
TCGA_AB_2870_MAPK8IP2,TCGA_AB_2870,MAPK8IP2,268,dup,DO21289,6.14364603994541e-08
TCGA_AB_2891_MAPK8IP2,TCGA_AB_2891,MAPK8IP2,-1.8019,del,DO21839,3.18287021463547e-07
TCGA_AB_2904_MAPK8IP2,TCGA_AB_2904,MAPK8IP2,553,dup,DO21649,4.76465911552014e-07
TCGA_AB_2908_MAPK8IP2,TCGA_AB_2908,MAPK8IP2,0.5837,dup,DO21193,3.21792332225343e-07
TCGA_AB_2943_MAPK8IP2,TCGA_AB_2943,MAPK8IP2,0.8317,dup,DO21966,1.34452967965855e-07
TCGA_AB_2949_MAPK8IP2,TCGA_AB_2949,MAPK8IP2,0.3901,dup,DO21703,1.4453643099535e-07
TCGA_AB_2954_MAPK8IP2,TCGA_AB_2954,MAPK8IP2,0.2826,dup,DO22014,0
TCGA_AB_2955_MAPK8IP2,TCGA_AB_2955,MAPK8IP2,-0.2779,del,DO21337,2.01412800233121e-07
TCGA_AB_2967_MAPK8IP2,TCGA_AB_2967,MAPK8IP2,-0.2023,del,DO21035,1.32059488250666e-07
TCGA_AB_2969_MAPK8IP2,TCGA_AB_2969,MAPK8IP2,244,dup,DO21499,0
TCGA_AB_3000_MAPK8IP2,TCGA_AB_3000,MAPK8IP2,0.2283,dup,DO21223,3.3918485360804e-07
TCGA_AB_2803_MAPK8IP3,TCGA_AB_2803,MAPK8IP3,0.2467,dup,DO21053,4.90469471841468e-05
TCGA_AB_2955_MAPK8IP3,TCGA_AB_2955,MAPK8IP3,-0.3175,del,DO21337,5.04499512175065e-05
TCGA_AB_2813_MAPK9,TCGA_AB_2813,MAPK9,-0.7565,del,DO21271,1.46102500497062e-05
TCGA_AB_2833_MAPK9,TCGA_AB_2833,MAPK9,-0.4353,del,DO21679,1.86661212941119e-05
TCGA_AB_2843_MAPK9,TCGA_AB_2843,MAPK9,-299,del,DO21023,1.5545357710231e-05
TCGA_AB_2857_MAPK9,TCGA_AB_2857,MAPK9,-0.5768,del,DO21721,1.71689175683613e-05
TCGA_AB_2904_MAPK9,TCGA_AB_2904,MAPK9,-0.8518,del,DO21649,1.24363479578305e-05
TCGA_AB_2939_MAPK9,TCGA_AB_2939,MAPK9,-0.9807,del,DO21547,1.15470020896636e-05
TCGA_AB_2868_MAPKAP1,TCGA_AB_2868,MAPKAP1,0.3879,dup,DO21595,6.41237151666816e-05
TCGA_AB_2890_MAPKAP1,TCGA_AB_2890,MAPKAP1,0.3503,dup,DO21517,6.64009153896281e-05
TCGA_AB_2820_MAPKAPK2,TCGA_AB_2820,MAPKAPK2,0.2748,dup,DO21355,0.000178749077473754
TCGA_AB_2915_MAPKAPK2,TCGA_AB_2915,MAPKAPK2,0.5433,dup,DO21733,0.000125560984081887
TCGA_AB_2938_MAPKAPK2,TCGA_AB_2938,MAPKAPK2,0.2425,dup,DO21085,7.67587484098359e-05
TCGA_AB_2943_MAPKAPK2,TCGA_AB_2943,MAPKAPK2,0.3858,dup,DO21966,7.22381563106904e-05
TCGA_AB_2843_MAPKAPK3,TCGA_AB_2843,MAPKAPK3,-0.3222,del,DO21023,0.000104465385358945
TCGA_AB_2847_MAPKAPK3,TCGA_AB_2847,MAPKAPK3,-0.7249,del,DO22044,0.000143589789518909
TCGA_AB_2860_MAPKAPK3,TCGA_AB_2860,MAPKAPK3,-0.3047,del,DO21057,9.41054554084734e-05
TCGA_AB_2865_MAPKAPK3,TCGA_AB_2865,MAPKAPK3,0.2219,dup,DO21343,0.000298254063804655
TCGA_AB_2885_MAPKAPK3,TCGA_AB_2885,MAPKAPK3,-0.6902,del,DO21397,7.93064096259691e-05
TCGA_AB_2908_MAPKAPK3,TCGA_AB_2908,MAPKAPK3,-0.8897,del,DO21193,8.67244657649277e-05
TCGA_AB_2847_MAPKAPK5,TCGA_AB_2847,MAPKAPK5,-0.2394,del,DO22044,2.89660806852356e-05
TCGA_AB_2860_MAPKBP1,TCGA_AB_2860,MAPKBP1,-0.2387,del,DO21057,7.91880008985788e-06
TCGA_AB_2939_MAPKBP1,TCGA_AB_2939,MAPKBP1,-0.4024,del,DO21547,9.86482622789914e-06
TCGA_AB_2865_MRAS,TCGA_AB_2865,MRAS,0.2223,dup,DO21343,6.31543402871332e-07
TCGA_AB_2885_MRAS,TCGA_AB_2885,MRAS,-0.6427,del,DO21397,5.64055276397891e-08
TCGA_AB_2820_MTOR,TCGA_AB_2820,MTOR,0.2768,dup,DO21355,6.06106358026804e-05
TCGA_AB_2843_MTOR,TCGA_AB_2843,MTOR,-0.4013,del,DO21023,4.04348535788446e-05
TCGA_AB_2904_MTOR,TCGA_AB_2904,MTOR,0.4277,dup,DO21649,3.1324014543995e-05
TCGA_AB_2943_MTOR,TCGA_AB_2943,MTOR,0.3105,dup,DO21966,3.78785117715988e-05
TCGA_AB_2952_MTOR,TCGA_AB_2952,MTOR,0.4755,dup,DO21905,3.45449993800939e-05
TCGA_AB_2806_MYC,TCGA_AB_2806,MYC,0.4757,dup,DO21283,0.000518582323314769
TCGA_AB_2820_MYC,TCGA_AB_2820,MYC,0.2646,dup,DO21355,0.000542002383514879
TCGA_AB_2821_MYC,TCGA_AB_2821,MYC,0.3096,dup,DO21655,0.000233021814366492
TCGA_AB_2822_MYC,TCGA_AB_2822,MYC,0.5049,dup,DO21637,0.000179898155694526
TCGA_AB_2823_MYC,TCGA_AB_2823,MYC,0.7694,dup,DO21049,0.000289537812974479
TCGA_AB_2833_MYC,TCGA_AB_2833,MYC,0.2668,dup,DO21679,0.000102511530555214
TCGA_AB_2838_MYC,TCGA_AB_2838,MYC,0.4491,dup,DO21319,0.00042218224478448
